number,time_in_system_days
31656,0.103599537037037
31655,0.4263078703703704
31654,0.1254976851851852
31653,21.44821759259259
31652,0.4164814814814815
31651,0.184699074074074
31642,0.266875
31641,5.607291666666667
31639,0.9652777777777778
31638,0.9687962962962964
31637,0.3384606481481481
31636,0.3544907407407407
31635,6.577974537037037
31631,0.1129976851851851
31630,1.2000925925925925
31629,0.4913888888888889
31628,0.2431597222222222
31625,3.2747337962962964
31622,0.1888425925925926
31621,1.432349537037037
31619,0.0308101851851851
31618,0.0424652777777777
31617,0.1250462962962963
31616,2.028935185185185
31614,1.7873379629629629
31613,114.03569444444445
31611,0.0196643518518518
31610,0.0667129629629629
31608,0.0328472222222222
31607,0.1496875
31606,0.0830787037037037
31603,0.0456597222222222
31601,0.1393287037037037
31599,1.786550925925926
31598,6.591493055555556
31597,1.7993981481481482
31596,2.3241203703703706
31594,0.0730439814814814
31592,2.036840277777778
31591,19.631550925925925
31589,5.101597222222222
31587,0.0261574074074074
31585,0.085787037037037
31584,0.0246064814814814
31583,0.1213078703703703
31579,0.0553125
31578,0.0573379629629629
31577,0.0359259259259259
31576,0.018912037037037
31573,0.1225810185185185
31571,0.9354513888888888
31569,0.2823263888888889
31567,0.2132407407407407
31565,0.3310185185185185
31563,24.183611111111112
31562,0.3435069444444444
31559,0.6522337962962963
31558,0.6677314814814815
31557,0.638287037037037
31556,1.9711921296296293
31554,0.0342013888888888
31553,0.0622453703703703
31552,1.0700925925925926
31545,0.2842824074074074
31543,0.1762847222222222
31542,0.1790856481481481
31541,0.1822222222222222
31540,0.0258449074074074
31538,62.28005787037037
31535,0.1461342592592592
31529,0.4767476851851852
31528,3.530196759259259
31527,0.8461921296296296
33191,0.0401388888888888
33190,0.0751388888888889
33189,0.018599537037037
33187,3.075451388888889
33185,0.0466550925925925
33184,0.3196064814814814
33183,0.0218171296296296
33180,3.256990740740741
33179,1.2603935185185184
33178,7.3117476851851855
33176,3.180902777777778
33175,0.1148611111111111
33174,0.1899189814814814
33169,3.4550810185185186
33164,0.4005671296296296
33163,0.5947222222222223
33160,52.337858796296295
33159,0.6476157407407407
33158,0.6606828703703703
33157,35.654895833333335
33156,0.727175925925926
33154,0.0431481481481481
33152,0.0824189814814814
33151,0.0920833333333333
33150,0.932800925925926
33149,0.9561689814814814
33148,0.1311805555555555
33147,7.319097222222222
33144,20.271527777777777
33143,11.021215277777776
33142,0.1365625
33140,0.5834027777777778
33139,0.812962962962963
33138,8.933217592592593
33137,4.660613425925926
33134,1.771655092592593
33133,1.7761805555555557
33126,5.005347222222222
33125,11.883912037037035
33124,1.1348958333333334
33123,1.1595717592592591
33122,0.0844328703703703
33121,4.34875
33119,0.0637268518518518
33118,88.38773148148148
33117,3.970578703703704
33116,0.1432638888888888
33112,0.9654976851851852
33110,0.5943981481481482
33109,0.1567129629629629
33107,2.969398148148148
33106,0.706574074074074
33105,88.09275462962962
33103,0.8915277777777778
33102,2.3398842592592595
33100,6.393773148148148
33099,1.5454976851851852
33098,79.39840277777778
33096,2.39375
33093,3.537129629629629
33092,2.5875810185185184
33091,109.37547453703704
33089,10.312337962962962
33088,1.5553819444444446
33086,78.74847222222222
33085,1.639525462962963
33084,1.6574305555555555
33083,1.6597453703703704
33080,0.8157523148148148
33079,1.1581828703703705
33075,1.845335648148148
33074,4.300729166666667
33073,4.048090277777778
33072,14.154849537037038
33070,10.42304398148148
33064,43.06592592592592
33063,0.2659259259259259
33062,0.2724652777777778
33057,2.498125
33056,0.5391782407407407
33054,10.67082175925926
33053,0.5747916666666667
33052,19.904444444444444
33050,0.1459027777777777
33047,20.034166666666668
33045,0.1998148148148148
33040,0.2623263888888889
33032,3.508668981481481
33029,12.926666666666666
33028,1.2530902777777777
33026,0.5772337962962963
33022,0.0379861111111111
33021,15.620046296296296
33019,0.2252546296296296
33018,0.2458796296296296
33016,0.5218287037037037
33015,7.999583333333334
33010,5.45494212962963
33009,1.4595023148148147
33008,0.8961342592592593
33005,0.5455902777777778
33000,0.7082986111111111
32996,0.8765509259259259
32995,16.606932870370372
32994,0.9596643518518518
32991,5.719618055555555
32990,1.871724537037037
32987,0.2568518518518518
32985,1.2135069444444444
32984,4.9208796296296295
32983,0.153287037037037
32981,0.1515856481481481
32980,3.2383333333333333
32978,13.4290625
32977,13.41949074074074
32975,0.4885763888888889
32973,6.450381944444445
32972,17.345578703703705
32970,0.3581597222222222
32969,0.6534837962962963
32968,0.6690162037037037
32964,2.0221875
32963,5.72931712962963
32962,2.047928240740741
32961,2.073530092592593
32959,17.931284722222223
32956,3.963078703703704
32955,2.1300578703703703
32953,2.146550925925926
32952,0.9315046296296297
32950,7.083206018518519
32949,17.818344907407408
32948,0.9609606481481482
32947,0.9746527777777778
32944,7.939618055555556
32943,0.923460648148148
32940,1.2706712962962965
32938,1.109224537037037
32935,4.191863425925926
32932,6.007928240740741
32929,1.1396064814814817
32928,0.0220949074074074
32927,6.135752314814815
32926,0.024386574074074
32925,0.0353125
32921,34.93158564814815
32920,0.3567592592592593
32919,1.7545833333333334
32916,1.7804976851851853
32914,48.03914351851852
32912,2.0075578703703703
32911,93.81351851851852
32910,2.0189699074074072
32909,2.0338425925925927
32906,2.192083333333333
